Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Cathlamet,Southworth,Fauntleroy,15:55,16:11,16:48,04/18/2024,
Cathlamet,Fauntleroy,Vashon,16:35,17:03,17:18,04/18/2024,
Cathlamet,Vashon,Southworth,17:00,17:32,17:47,04/18/2024,
Cathlamet,Southworth,Vashon,17:20,17:57,18:08,04/18/2024,
Cathlamet,Vashon,Fauntleroy,17:45,18:14,18:27,04/18/2024,
Cathlamet,Fauntleroy,Vashon,18:35,18:45,18:57,04/18/2024,
Cathlamet,Vashon,,19:00,19:07,00:00,04/18/2024,
Cathlamet,Southworth,Fauntleroy,19:00,19:25,19:47,04/18/2024,
Cathlamet,Vashon,Fauntleroy,22:05,22:06,22:22,04/18/2024,
Cathlamet,Fauntleroy,Vashon,22:35,22:36,22:51,04/18/2024,
Cathlamet,Vashon,Southworth,23:00,23:01,23:13,04/18/2024,
Cathlamet,Southworth,Fauntleroy,23:20,23:21,23:42,04/18/2024,
Cathlamet,Fauntleroy,Vashon,23:50,23:51,00:08,04/18/2024,
Cathlamet,Vashon,Southworth,00:15,00:16,00:27,04/19/2024,
Cathlamet,Southworth,Fauntleroy,00:35,00:36,00:56,04/19/2024,
Cathlamet,Fauntleroy,Vashon,01:05,01:06,01:21,04/19/2024,
Cathlamet,Vashon,Southworth,01:30,01:32,01:41,04/19/2024,
Cathlamet,Vashon,Fauntleroy,04:05,04:06,04:21,04/19/2024,
Cathlamet,Fauntleroy,Southworth,04:25,04:27,04:45,04/19/2024,
Cathlamet,Southworth,Vashon,05:00,05:00,05:12,04/19/2024,
Cathlamet,Vashon,Fauntleroy,05:20,05:21,05:35,04/19/2024,
Cathlamet,Fauntleroy,Vashon,05:50,05:51,06:04,04/19/2024,
Cathlamet,Vashon,Southworth,06:15,06:15,06:28,04/19/2024,
Cathlamet,Southworth,Vashon,06:40,06:43,06:55,04/19/2024,
Cathlamet,Vashon,Fauntleroy,07:00,07:08,07:22,04/19/2024,
Cathlamet,Fauntleroy,,07:40,07:33,00:00,04/19/2024,
Cathlamet,Vashon,Fauntleroy,07:55,07:57,08:10,04/19/2024,
Cathlamet,Fauntleroy,Vashon,08:30,08:33,08:46,04/19/2024,
Cathlamet,Vashon,Fauntleroy,09:00,09:14,09:28,04/19/2024,
Cathlamet,Fauntleroy,Vashon,09:30,09:40,09:53,04/19/2024,
Cathlamet,Vashon,Fauntleroy,09:55,10:08,10:22,04/19/2024,
Cathlamet,Fauntleroy,Vashon,10:25,10:37,10:50,04/19/2024,
Cathlamet,Vashon,Southworth,10:55,10:57,11:07,04/19/2024,
Cathlamet,Southworth,Vashon,11:15,11:16,11:26,04/19/2024,
Cathlamet,Vashon,Southworth,12:35,12:48,12:57,04/19/2024,
Cathlamet,Southworth,Fauntleroy,13:00,13:03,13:36,04/19/2024,
Cathlamet,Vashon,Southworth,14:00,14:14,14:23,04/19/2024,
Cathlamet,Southworth,Fauntleroy,14:20,14:33,14:52,04/19/2024,
Cathlamet,Fauntleroy,Vashon,15:05,15:10,15:23,04/19/2024,
Cathlamet,Vashon,Southworth,15:30,15:34,15:44,04/19/2024,
Cathlamet,Southworth,Fauntleroy,15:55,15:55,16:16,04/19/2024,
Cathlamet,Fauntleroy,Vashon,16:35,16:36,16:51,04/19/2024,
Cathlamet,Vashon,Southworth,17:00,17:01,17:12,04/19/2024,
Cathlamet,Southworth,Vashon,17:20,17:21,17:33,04/19/2024,
Cathlamet,Vashon,Fauntleroy,17:45,17:46,18:01,04/19/2024,
Cathlamet,Fauntleroy,Vashon,18:15,18:18,18:32,04/19/2024,
Cathlamet,Vashon,Southworth,18:40,18:50,19:00,04/19/2024,
Cathlamet,Southworth,Fauntleroy,19:00,19:11,19:30,04/19/2024,
Cathlamet,Fauntleroy,Vashon,19:35,19:41,19:54,04/19/2024,
Cathlamet,Vashon,Southworth,06:30,06:32,06:44,04/20/2024,
Cathlamet,Southworth,Vashon,06:55,06:56,07:08,04/20/2024,
Cathlamet,Vashon,Fauntleroy,07:15,07:16,07:30,04/20/2024,
Cathlamet,Fauntleroy,Vashon,07:50,07:51,08:06,04/20/2024,
Cathlamet,Vashon,Southworth,08:15,08:17,08:28,04/20/2024,
Cathlamet,Southworth,Vashon,08:35,08:41,08:53,04/20/2024,
Cathlamet,Vashon,Fauntleroy,08:55,09:06,09:19,04/20/2024,
Cathlamet,Fauntleroy,Vashon,09:25,09:37,09:50,04/20/2024,
Cathlamet,Vashon,Fauntleroy,09:50,10:04,10:17,04/20/2024,
Cathlamet,Fauntleroy,Vashon,10:20,10:30,10:42,04/20/2024,
Cathlamet,Vashon,Fauntleroy,10:45,10:55,11:09,04/20/2024,
Cathlamet,Fauntleroy,Vashon,11:15,11:21,11:35,04/20/2024,
Cathlamet,Vashon,Fauntleroy,11:45,11:48,12:02,04/20/2024,
Cathlamet,Fauntleroy,Vashon,12:15,12:17,12:31,04/20/2024,
Cathlamet,Vashon,Southworth,12:45,12:46,12:57,04/20/2024,
Cathlamet,Southworth,Vashon,13:10,13:11,13:24,04/20/2024,
Cathlamet,Vashon,Fauntleroy,13:30,13:35,13:49,04/20/2024,
Cathlamet,Fauntleroy,Vashon,14:00,14:08,14:21,04/20/2024,
Cathlamet,Vashon,Southworth,14:30,14:33,14:43,04/20/2024,
