Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Sealth,Anacortes,Lopez,06:20,06:22,07:01,04/28/2024,
Sealth,Lopez,Friday Harbor,07:10,07:09,07:40,04/28/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:05,09:13,04/28/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:31,10:37,04/28/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:05,12:15,04/28/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:21,04/28/2024,
Sealth,Lopez,Anacortes,13:35,13:40,14:23,04/28/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:42,15:51,04/28/2024,
Sealth,Friday Harbor,Lopez,16:15,16:15,16:49,04/28/2024,
Sealth,Lopez,Anacortes,17:00,17:00,17:43,04/28/2024,
Sealth,Anacortes,Lopez,18:00,18:04,18:45,04/28/2024,
Sealth,Lopez,Friday Harbor,18:50,18:52,19:22,04/28/2024,
Sealth,Friday Harbor,Lopez,19:45,19:45,20:18,04/28/2024,
Sealth,Lopez,Anacortes,20:25,20:25,21:08,04/28/2024,
Sealth,Anacortes,Lopez,06:20,06:20,07:02,04/29/2024,
Sealth,Lopez,Friday Harbor,07:10,07:10,07:42,04/29/2024,
Sealth,Friday Harbor,Anacortes,08:05,08:12,09:19,04/29/2024,
Sealth,Anacortes,Friday Harbor,09:30,09:32,10:43,04/29/2024,
Sealth,Friday Harbor,Anacortes,11:05,11:06,12:14,04/29/2024,
Sealth,Anacortes,Lopez,12:35,12:35,13:15,04/29/2024,
Sealth,Lopez,Anacortes,13:35,13:45,14:28,04/29/2024,
Sealth,Anacortes,Friday Harbor,14:40,14:51,15:59,04/29/2024,
Sealth,Friday Harbor,Lopez,16:15,16:23,16:57,04/29/2024,
Sealth,Lopez,Anacortes,17:00,17:04,17:49,04/29/2024,
Sealth,Anacortes,Lopez,18:00,18:11,18:51,04/29/2024,
Sealth,Lopez,Friday Harbor,18:50,19:08,19:42,04/29/2024,
Sealth,Friday Harbor,Lopez,19:45,19:56,20:30,04/29/2024,
Sealth,Lopez,Anacortes,20:25,20:33,21:18,04/29/2024,
