Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Puyallup,Colman,Bainbridge,12:25,12:26,12:59,05/29/2024,
Puyallup,Bainbridge,Colman,13:15,13:16,13:48,05/29/2024,
Puyallup,Colman,Bainbridge,14:05,14:06,14:38,05/29/2024,
Puyallup,Bainbridge,Colman,14:55,14:57,15:30,05/29/2024,
Puyallup,Colman,Bainbridge,15:50,15:54,16:26,05/29/2024,
Puyallup,Bainbridge,Colman,16:45,16:48,17:20,05/29/2024,
Puyallup,Colman,Bainbridge,17:45,17:47,18:19,05/29/2024,
Puyallup,Bainbridge,Colman,18:40,18:41,19:13,05/29/2024,
Puyallup,Colman,Bainbridge,19:30,19:31,20:03,05/29/2024,
Puyallup,Bainbridge,Colman,20:20,20:23,20:55,05/29/2024,
Puyallup,Colman,Bainbridge,21:20,21:23,21:54,05/29/2024,
Puyallup,Bainbridge,Colman,22:00,22:04,22:35,05/29/2024,
Puyallup,Colman,Bainbridge,22:50,22:53,23:24,05/29/2024,
Puyallup,Bainbridge,Colman,23:30,23:34,00:05,05/29/2024,
Puyallup,Colman,Bainbridge,00:15,00:16,00:48,05/30/2024,
Puyallup,Bainbridge,Colman,00:55,00:56,01:30,05/30/2024,
Puyallup,Colman,Bainbridge,01:35,01:38,02:10,05/30/2024,
Puyallup,Bainbridge,Colman,04:45,04:47,05:19,05/30/2024,
Puyallup,Colman,Bainbridge,05:30,05:31,06:04,05/30/2024,
Puyallup,Bainbridge,Colman,06:20,06:21,06:54,05/30/2024,
Puyallup,Colman,Bainbridge,07:05,07:09,07:42,05/30/2024,
Puyallup,Bainbridge,Colman,07:55,07:59,08:29,05/30/2024,
Puyallup,Colman,Bainbridge,08:45,08:46,09:17,05/30/2024,
Puyallup,Bainbridge,Colman,09:40,09:43,10:13,05/30/2024,
Puyallup,Colman,Bainbridge,10:40,10:41,11:13,05/30/2024,
Puyallup,Bainbridge,Colman,11:30,11:31,12:01,05/30/2024,
Puyallup,Colman,Bainbridge,12:25,12:26,12:56,05/30/2024,
Puyallup,Bainbridge,Colman,13:15,13:17,13:52,05/30/2024,
Puyallup,Colman,Bainbridge,14:05,14:19,14:49,05/30/2024,
Puyallup,Bainbridge,Colman,14:55,15:23,15:53,05/30/2024,
Puyallup,Colman,Bainbridge,15:50,16:20,16:51,05/30/2024,
Puyallup,Bainbridge,Colman,16:45,17:13,17:44,05/30/2024,
Puyallup,Colman,Bainbridge,17:45,18:11,18:41,05/30/2024,
Puyallup,Bainbridge,Colman,18:40,19:00,19:31,05/30/2024,
Puyallup,Colman,Bainbridge,19:30,19:48,20:19,05/30/2024,
Puyallup,Bainbridge,Colman,20:20,20:44,21:15,05/30/2024,
Puyallup,Colman,Bainbridge,21:20,21:37,22:07,05/30/2024,
Puyallup,Bainbridge,Colman,22:00,22:24,22:56,05/30/2024,
Puyallup,Colman,Bainbridge,22:50,23:06,23:38,05/30/2024,
Puyallup,Bainbridge,Colman,23:30,23:45,00:17,05/30/2024,
Puyallup,Colman,Bainbridge,00:15,00:26,00:56,05/31/2024,
Puyallup,Bainbridge,Colman,00:55,01:05,01:36,05/31/2024,
Puyallup,Colman,Bainbridge,01:35,01:44,02:14,05/31/2024,
Puyallup,Bainbridge,Colman,04:45,04:46,05:19,05/31/2024,
Puyallup,Colman,Bainbridge,05:30,05:32,06:07,05/31/2024,
Puyallup,Bainbridge,Colman,06:20,06:20,06:53,05/31/2024,
Puyallup,Colman,Bainbridge,07:05,07:06,07:39,05/31/2024,
Puyallup,Bainbridge,Colman,07:55,07:55,08:28,05/31/2024,
Puyallup,Colman,Bainbridge,08:45,08:46,09:17,05/31/2024,
Puyallup,Bainbridge,Colman,09:40,09:42,10:16,05/31/2024,
Puyallup,Colman,Bainbridge,10:40,10:41,11:15,05/31/2024,
Puyallup,Bainbridge,Colman,11:30,11:34,12:04,05/31/2024,
Puyallup,Colman,Bainbridge,12:25,12:27,12:58,05/31/2024,
Puyallup,Bainbridge,Colman,13:15,13:17,13:48,05/31/2024,
Puyallup,Colman,Bainbridge,14:05,14:09,14:39,05/31/2024,
Puyallup,Bainbridge,Colman,14:55,14:59,15:31,05/31/2024,
Puyallup,Colman,Bainbridge,15:50,15:53,16:24,05/31/2024,
Puyallup,Bainbridge,Colman,16:45,16:46,17:17,05/31/2024,
Puyallup,Colman,Bainbridge,17:45,17:49,18:19,05/31/2024,
Puyallup,Bainbridge,Colman,18:40,18:41,19:13,05/31/2024,
Puyallup,Colman,Bainbridge,19:30,19:32,20:04,05/31/2024,
Puyallup,Bainbridge,Colman,20:20,20:21,20:52,05/31/2024,
Puyallup,Colman,Bainbridge,21:20,21:21,21:52,05/31/2024,
Puyallup,Bainbridge,Colman,22:00,22:03,22:34,05/31/2024,
Puyallup,Colman,Bainbridge,22:50,22:51,23:23,05/31/2024,
Puyallup,Bainbridge,Colman,23:30,23:35,00:07,05/31/2024,
Puyallup,Colman,Bainbridge,00:15,00:17,00:49,06/01/2024,
Puyallup,Bainbridge,Colman,00:55,00:57,01:29,06/01/2024,
Puyallup,Colman,Bainbridge,01:35,01:40,02:12,06/01/2024,
Puyallup,Bainbridge,Colman,07:55,07:57,08:30,06/01/2024,
Puyallup,Colman,Bainbridge,08:55,08:57,09:29,06/01/2024,
Puyallup,Bainbridge,Colman,09:45,09:47,10:20,06/01/2024,
Puyallup,Colman,Bainbridge,10:40,10:43,11:17,06/01/2024,
Puyallup,Bainbridge,Colman,11:35,11:37,12:13,06/01/2024,
Puyallup,Colman,Bainbridge,12:30,12:46,13:21,06/01/2024,
Puyallup,Bainbridge,Colman,13:20,13:44,14:16,06/01/2024,
Puyallup,Colman,Bainbridge,14:10,14:43,15:16,06/01/2024,
Puyallup,Bainbridge,Colman,15:00,15:40,16:11,06/01/2024,
Puyallup,Colman,Bainbridge,15:50,16:33,17:03,06/01/2024,
Puyallup,Bainbridge,Colman,16:40,17:26,17:58,06/01/2024,
Puyallup,Colman,Bainbridge,18:25,18:21,18:53,06/01/2024,
Puyallup,Bainbridge,Colman,19:15,19:17,19:49,06/01/2024,
Puyallup,Colman,Bainbridge,20:10,20:12,20:42,06/01/2024,
Puyallup,Bainbridge,,20:55,21:02,00:00,06/01/2024,
Puyallup,Colman,,21:45,21:51,00:00,06/01/2024,
Puyallup,Bainbridge,Colman,22:30,22:36,23:07,06/01/2024,
Puyallup,Colman,Bainbridge,23:15,23:37,00:06,06/01/2024,
Puyallup,Colman,Bainbridge,08:55,09:15,09:44,06/02/2024,
Puyallup,Bainbridge,Colman,09:45,10:03,10:34,06/02/2024,
Puyallup,Kingston,Edmonds,11:55,12:16,12:37,06/02/2024,
Puyallup,Edmonds,Kingston,12:40,13:05,13:28,06/02/2024,
Puyallup,Kingston,Edmonds,13:30,13:54,14:16,06/02/2024,
Puyallup,Edmonds,Kingston,14:25,14:44,15:06,06/02/2024,
Puyallup,Kingston,Edmonds,15:10,15:29,15:49,06/02/2024,
Puyallup,Edmonds,Kingston,15:55,16:12,16:34,06/02/2024,
Puyallup,Kingston,Edmonds,16:40,16:50,17:12,06/02/2024,
Puyallup,Edmonds,Kingston,17:25,17:28,17:50,06/02/2024,
Puyallup,Kingston,Edmonds,18:10,18:11,18:34,06/02/2024,
Puyallup,Edmonds,Kingston,19:00,19:00,19:20,06/02/2024,
Puyallup,Kingston,Edmonds,19:45,19:46,20:07,06/02/2024,
Puyallup,Edmonds,Kingston,20:30,20:31,20:51,06/02/2024,
Puyallup,Kingston,Edmonds,21:10,21:11,21:31,06/02/2024,
Puyallup,Edmonds,Kingston,21:50,21:50,22:11,06/02/2024,
Puyallup,Kingston,Edmonds,22:30,22:31,22:50,06/02/2024,
Puyallup,Edmonds,Kingston,23:10,23:10,23:31,06/02/2024,
Puyallup,Kingston,Edmonds,04:45,04:46,05:07,06/03/2024,
Puyallup,Edmonds,Kingston,05:35,05:35,05:57,06/03/2024,
Puyallup,Kingston,Edmonds,06:25,06:26,06:48,06/03/2024,
Puyallup,Edmonds,Kingston,07:10,07:10,07:32,06/03/2024,
Puyallup,Kingston,Edmonds,07:55,07:56,08:18,06/03/2024,
Puyallup,Edmonds,Kingston,08:50,08:51,09:13,06/03/2024,
Puyallup,Kingston,Edmonds,09:35,09:36,09:57,06/03/2024,
Puyallup,Edmonds,Kingston,10:20,10:23,10:45,06/03/2024,
Puyallup,Kingston,Edmonds,11:05,11:06,11:26,06/03/2024,
Puyallup,Edmonds,Kingston,11:55,11:56,12:17,06/03/2024,
Puyallup,Kingston,Edmonds,12:45,12:48,13:08,06/03/2024,
Puyallup,Edmonds,Kingston,13:35,13:38,13:59,06/03/2024,
Puyallup,Kingston,Edmonds,14:30,14:31,14:51,06/03/2024,
Puyallup,Edmonds,Kingston,15:15,15:18,15:38,06/03/2024,
Puyallup,Kingston,Edmonds,16:00,16:00,16:20,06/03/2024,
Puyallup,Edmonds,Kingston,16:45,16:47,17:08,06/03/2024,
Puyallup,Kingston,Edmonds,17:30,17:31,17:51,06/03/2024,
Puyallup,Edmonds,Kingston,18:15,18:16,18:36,06/03/2024,
Puyallup,Kingston,Edmonds,19:00,19:00,19:21,06/03/2024,
Puyallup,Edmonds,Kingston,19:40,19:42,20:03,06/03/2024,
Puyallup,Kingston,Edmonds,20:20,20:21,20:42,06/03/2024,
Puyallup,Edmonds,Kingston,21:05,21:07,21:27,06/03/2024,
Puyallup,Kingston,Edmonds,21:40,21:42,22:03,06/03/2024,
Puyallup,Edmonds,Kingston,22:25,22:27,22:47,06/03/2024,
Puyallup,Kingston,Edmonds,23:10,23:11,23:31,06/03/2024,
Puyallup,Edmonds,Kingston,23:45,23:45,00:06,06/03/2024,
Puyallup,Kingston,Edmonds,04:45,04:46,05:07,06/04/2024,
