Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Spokane,Edmonds,Kingston,22:25,22:26,23:05,04/22/2024,
Spokane,Edmonds,Kingston,05:35,05:36,05:57,04/23/2024,
Spokane,Kingston,Edmonds,06:25,06:25,06:46,04/23/2024,
Spokane,Edmonds,Kingston,07:10,07:11,07:32,04/23/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:17,04/23/2024,
Spokane,Edmonds,Kingston,08:50,08:54,09:14,04/23/2024,
Spokane,Kingston,Edmonds,09:35,09:40,10:01,04/23/2024,
Spokane,Edmonds,Kingston,10:20,10:23,10:45,04/23/2024,
Spokane,Kingston,Edmonds,11:05,11:08,11:30,04/23/2024,
Spokane,Edmonds,Kingston,11:55,11:57,12:19,04/23/2024,
Spokane,Kingston,Edmonds,12:45,12:46,13:10,04/23/2024,
Spokane,Edmonds,Kingston,13:35,13:37,13:58,04/23/2024,
Spokane,Kingston,Edmonds,14:30,14:32,14:53,04/23/2024,
Spokane,Edmonds,Kingston,15:15,15:17,15:38,04/23/2024,
Spokane,Kingston,Edmonds,16:00,16:02,16:23,04/23/2024,
Spokane,Edmonds,Kingston,16:45,16:51,17:12,04/23/2024,
Spokane,Kingston,Edmonds,17:30,17:35,17:55,04/23/2024,
Spokane,Edmonds,Kingston,18:15,18:16,18:37,04/23/2024,
Spokane,Kingston,Edmonds,19:00,19:02,19:23,04/23/2024,
Spokane,Edmonds,Kingston,19:40,19:40,20:01,04/23/2024,
Spokane,Kingston,Edmonds,04:45,04:46,05:08,04/24/2024,
Spokane,Edmonds,Kingston,05:35,05:37,05:57,04/24/2024,
Spokane,Kingston,Edmonds,06:25,06:27,06:47,04/24/2024,
Spokane,Edmonds,Kingston,07:10,07:12,07:32,04/24/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:17,04/24/2024,
Spokane,Edmonds,Kingston,08:50,08:51,09:12,04/24/2024,
Spokane,Kingston,Edmonds,09:35,09:36,09:56,04/24/2024,
Spokane,Edmonds,Kingston,10:20,10:21,10:42,04/24/2024,
Spokane,Kingston,Edmonds,11:05,11:07,11:28,04/24/2024,
Spokane,Edmonds,Kingston,11:55,11:56,12:16,04/24/2024,
Spokane,Kingston,Edmonds,12:45,12:47,13:08,04/24/2024,
Spokane,Edmonds,Kingston,13:35,13:36,13:55,04/24/2024,
Spokane,Kingston,Edmonds,14:30,14:39,14:52,04/24/2024,
Spokane,Edmonds,Kingston,15:15,15:16,15:36,04/24/2024,
Spokane,Kingston,Edmonds,16:00,16:01,16:22,04/24/2024,
Spokane,Edmonds,Kingston,16:45,16:45,17:05,04/24/2024,
Spokane,Kingston,Edmonds,19:00,19:02,19:23,04/24/2024,
Spokane,Edmonds,Kingston,19:40,19:46,20:06,04/24/2024,
Spokane,Kingston,Edmonds,20:20,20:21,20:42,04/24/2024,
Spokane,Edmonds,Kingston,21:05,21:06,21:27,04/24/2024,
Spokane,Kingston,Edmonds,21:40,21:42,22:02,04/24/2024,
Spokane,Edmonds,Kingston,22:25,22:26,22:46,04/24/2024,
Spokane,Kingston,Edmonds,23:10,23:12,23:36,04/24/2024,
Spokane,Edmonds,Kingston,23:45,23:46,00:06,04/24/2024,
Spokane,Kingston,Edmonds,04:45,04:47,05:08,04/25/2024,
Spokane,Edmonds,Kingston,05:35,05:38,05:58,04/25/2024,
Spokane,Kingston,Edmonds,06:25,06:30,06:50,04/25/2024,
Spokane,Edmonds,Kingston,07:10,07:13,07:34,04/25/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:17,04/25/2024,
Spokane,Edmonds,Kingston,08:50,08:51,09:12,04/25/2024,
Spokane,Kingston,Edmonds,09:35,09:36,09:58,04/25/2024,
Spokane,Edmonds,Kingston,10:20,10:21,10:42,04/25/2024,
Spokane,Kingston,Edmonds,11:05,11:06,11:27,04/25/2024,
Spokane,Edmonds,Kingston,11:55,11:56,12:20,04/25/2024,
Spokane,Kingston,Edmonds,12:45,12:46,13:08,04/25/2024,
Spokane,Edmonds,Kingston,13:35,13:39,14:00,04/25/2024,
Spokane,Kingston,Edmonds,14:30,14:30,14:51,04/25/2024,
Spokane,Edmonds,Kingston,15:15,15:16,15:38,04/25/2024,
Spokane,Kingston,Edmonds,16:00,16:00,16:24,04/25/2024,
Spokane,Edmonds,Kingston,11:05,11:09,11:33,04/26/2024,
Spokane,Kingston,Edmonds,13:30,13:32,13:53,04/26/2024,
Spokane,Edmonds,Kingston,14:25,14:31,14:50,04/26/2024,
Spokane,Kingston,Edmonds,15:10,15:17,15:40,04/26/2024,
Spokane,Edmonds,Kingston,15:55,16:05,16:30,04/26/2024,
Spokane,Kingston,Edmonds,16:40,16:55,17:17,04/26/2024,
Spokane,Edmonds,Kingston,19:00,19:16,19:36,04/26/2024,
Spokane,Kingston,Edmonds,19:45,19:54,20:14,04/26/2024,
Spokane,Edmonds,Kingston,20:30,20:32,20:53,04/26/2024,
Spokane,Kingston,,04:45,04:46,00:00,04/27/2024,
Spokane,Edmonds,Kingston,05:35,05:36,05:56,04/27/2024,
Spokane,Kingston,Edmonds,06:25,06:27,06:47,04/27/2024,
Spokane,Edmonds,Kingston,07:10,07:12,07:34,04/27/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:17,04/27/2024,
Spokane,Edmonds,Kingston,08:50,08:54,09:16,04/27/2024,
Spokane,Kingston,Edmonds,09:35,09:40,09:59,04/27/2024,
Spokane,Edmonds,Kingston,10:20,10:26,10:46,04/27/2024,
Spokane,Kingston,Edmonds,11:05,11:09,11:31,04/27/2024,
Spokane,Edmonds,Kingston,11:55,11:59,12:21,04/27/2024,
Spokane,Kingston,Edmonds,12:45,13:01,13:08,04/27/2024,
Spokane,Edmonds,Kingston,13:35,13:41,14:02,04/27/2024,
Spokane,Kingston,Edmonds,14:30,14:32,14:53,04/27/2024,
Spokane,Edmonds,Kingston,15:15,15:18,15:39,04/27/2024,
Spokane,Kingston,Edmonds,16:00,16:01,16:23,04/27/2024,
Spokane,Edmonds,Kingston,16:45,16:46,17:06,04/27/2024,
Spokane,Kingston,Edmonds,17:30,17:31,17:51,04/27/2024,
Spokane,Edmonds,Kingston,18:15,18:17,18:38,04/27/2024,
Spokane,Kingston,Edmonds,19:00,19:03,19:24,04/27/2024,
Spokane,Edmonds,Kingston,19:40,19:42,20:03,04/27/2024,
Spokane,Kingston,Edmonds,20:20,20:21,20:43,04/27/2024,
Spokane,Edmonds,Kingston,21:05,21:06,21:28,04/27/2024,
Spokane,Kingston,Edmonds,21:40,21:41,22:01,04/27/2024,
Spokane,Edmonds,Kingston,22:25,22:26,22:48,04/27/2024,
Spokane,Kingston,Edmonds,23:10,23:14,23:34,04/27/2024,
Spokane,Edmonds,Kingston,23:45,23:47,00:08,04/27/2024,
Spokane,Kingston,Edmonds,06:25,06:27,06:49,04/28/2024,
Spokane,Edmonds,Kingston,07:10,07:11,07:33,04/28/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:20,04/28/2024,
Spokane,Edmonds,Kingston,08:50,08:50,09:13,04/28/2024,
Spokane,Kingston,Edmonds,09:35,09:37,09:58,04/28/2024,
Spokane,Edmonds,Kingston,10:20,10:21,10:43,04/28/2024,
Spokane,Kingston,Edmonds,11:05,11:06,11:30,04/28/2024,
Spokane,Edmonds,Kingston,11:55,11:57,12:19,04/28/2024,
Spokane,Kingston,Edmonds,12:45,12:46,13:08,04/28/2024,
Spokane,Edmonds,Kingston,16:45,16:57,17:18,04/28/2024,
Spokane,Kingston,Edmonds,17:30,17:42,18:03,04/28/2024,
Spokane,Edmonds,Kingston,18:15,18:22,18:42,04/28/2024,
Spokane,Kingston,Edmonds,19:00,19:01,19:29,04/28/2024,
Spokane,Edmonds,Kingston,21:05,21:06,21:26,04/28/2024,
Spokane,Kingston,Edmonds,21:40,21:41,22:03,04/28/2024,
Spokane,Edmonds,Kingston,22:25,22:25,23:03,04/28/2024,
Spokane,Kingston,Edmonds,23:10,23:12,23:38,04/28/2024,
Spokane,Edmonds,Kingston,23:45,23:46,00:06,04/28/2024,
Spokane,Kingston,Edmonds,04:45,04:46,05:07,04/29/2024,
Spokane,Edmonds,Kingston,05:35,05:36,06:26,04/29/2024,
Spokane,Kingston,Edmonds,06:25,06:26,06:48,04/29/2024,
Spokane,Edmonds,Kingston,07:10,07:11,07:32,04/29/2024,
Spokane,Kingston,Edmonds,07:55,07:56,08:17,04/29/2024,
Spokane,Edmonds,Kingston,08:50,08:52,09:14,04/29/2024,
Spokane,Kingston,Edmonds,09:35,09:37,09:57,04/29/2024,
Spokane,Edmonds,Kingston,10:20,10:21,10:45,04/29/2024,
Spokane,Kingston,Edmonds,11:05,11:07,11:28,04/29/2024,
Spokane,Edmonds,Kingston,11:55,11:58,12:19,04/29/2024,
Spokane,Kingston,Edmonds,12:45,12:47,13:08,04/29/2024,
Spokane,Edmonds,Kingston,13:35,13:51,13:58,04/29/2024,
Spokane,Kingston,Edmonds,14:30,14:30,14:52,04/29/2024,
Spokane,Edmonds,Kingston,15:15,15:16,15:38,04/29/2024,
Spokane,Kingston,Edmonds,16:00,16:02,16:24,04/29/2024,
Spokane,Edmonds,Kingston,18:15,18:16,18:38,04/29/2024,
Spokane,Kingston,Edmonds,19:00,19:01,19:23,04/29/2024,
Spokane,Edmonds,Kingston,19:40,19:42,20:18,04/29/2024,
Spokane,Kingston,Edmonds,20:20,20:21,20:42,04/29/2024,
Spokane,Edmonds,Kingston,21:05,21:06,21:36,04/29/2024,
Spokane,Kingston,Edmonds,04:45,05:07,05:28,04/30/2024,
Spokane,Edmonds,Kingston,05:35,05:47,06:08,04/30/2024,
Spokane,Kingston,Edmonds,06:25,06:27,06:48,04/30/2024,
Spokane,Edmonds,Kingston,07:10,07:20,07:41,04/30/2024,
Spokane,Kingston,Edmonds,07:55,08:07,08:28,04/30/2024,
Spokane,Edmonds,Kingston,08:50,08:52,09:13,04/30/2024,
Spokane,Kingston,Edmonds,09:35,09:35,09:56,04/30/2024,
Spokane,Edmonds,Kingston,10:20,10:22,10:44,04/30/2024,
Spokane,Kingston,Edmonds,11:05,11:05,11:29,04/30/2024,
Spokane,Edmonds,Kingston,11:55,11:56,12:17,04/30/2024,
Spokane,Kingston,Edmonds,12:45,12:47,13:07,04/30/2024,
Spokane,Edmonds,Kingston,13:35,13:36,13:58,04/30/2024,
Spokane,Kingston,Edmonds,14:30,14:31,14:52,04/30/2024,
Spokane,Edmonds,Kingston,15:15,15:20,15:41,04/30/2024,
Spokane,Kingston,Edmonds,16:00,16:02,16:23,04/30/2024,
Spokane,Edmonds,Kingston,16:45,16:47,17:08,04/30/2024,
Spokane,Kingston,Edmonds,17:30,17:31,17:54,04/30/2024,
Spokane,Edmonds,Kingston,18:15,18:17,18:38,04/30/2024,
Spokane,Kingston,Edmonds,19:00,19:00,19:25,04/30/2024,
Spokane,Edmonds,Kingston,19:40,19:42,20:03,04/30/2024,
Spokane,Kingston,Edmonds,20:20,20:22,20:44,04/30/2024,
Spokane,Edmonds,Kingston,21:05,21:06,21:27,04/30/2024,
Spokane,Kingston,Edmonds,21:40,21:41,22:03,04/30/2024,
Spokane,Edmonds,Kingston,22:25,22:26,22:46,04/30/2024,
Spokane,Kingston,Edmonds,23:10,23:11,23:33,04/30/2024,
Spokane,Edmonds,Kingston,23:45,23:46,00:07,04/30/2024,
Spokane,Kingston,Edmonds,04:45,04:48,05:10,05/01/2024,
Spokane,Edmonds,Kingston,05:35,05:37,05:58,05/01/2024,
Spokane,Kingston,Edmonds,06:25,06:27,06:51,05/01/2024,
Spokane,Edmonds,Kingston,07:10,07:11,07:32,05/01/2024,
Spokane,Kingston,Edmonds,07:55,07:57,08:17,05/01/2024,
Spokane,Edmonds,Kingston,08:50,08:52,09:12,05/01/2024,
Spokane,Kingston,Edmonds,09:35,09:37,09:59,05/01/2024,
Spokane,Edmonds,Kingston,10:20,10:22,10:44,05/01/2024,
Spokane,Kingston,Edmonds,11:05,11:08,11:28,05/01/2024,
Spokane,Edmonds,Kingston,11:55,11:58,12:18,05/01/2024,
Spokane,Kingston,Edmonds,12:45,12:46,13:06,05/01/2024,
Spokane,Edmonds,Kingston,13:35,13:37,13:57,05/01/2024,
Spokane,Kingston,Edmonds,14:30,14:32,14:53,05/01/2024,
Spokane,Edmonds,Kingston,15:15,15:18,15:39,05/01/2024,
Spokane,Kingston,Edmonds,16:00,16:02,16:26,05/01/2024,
Spokane,Edmonds,Kingston,16:45,16:50,17:11,05/01/2024,
Spokane,Kingston,Edmonds,17:30,17:31,17:53,05/01/2024,
