Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Kennewick,Port Townsend,Keystone,17:15,17:15,17:41,04/23/2024,
Kennewick,Keystone,Port Townsend,18:00,18:02,18:28,04/23/2024,
Kennewick,Port Townsend,Keystone,18:45,18:45,19:12,04/23/2024,
Kennewick,Keystone,Port Townsend,19:30,19:30,19:56,04/23/2024,
Kennewick,Port Townsend,Keystone,20:30,20:30,20:57,04/23/2024,
Kennewick,Keystone,Port Townsend,21:10,21:10,21:38,04/23/2024,
Kennewick,Port Townsend,Keystone,06:30,06:31,06:57,04/24/2024,
Kennewick,Keystone,Port Townsend,07:15,07:16,07:43,04/24/2024,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:56,04/24/2024,
Kennewick,Keystone,Port Townsend,10:15,10:15,10:42,04/24/2024,
Kennewick,Port Townsend,Keystone,11:00,11:00,11:26,04/24/2024,
Kennewick,Keystone,Port Townsend,11:45,11:45,12:11,04/24/2024,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:58,04/24/2024,
Kennewick,Keystone,Port Townsend,13:15,13:17,13:44,04/24/2024,
Kennewick,Port Townsend,Keystone,14:00,14:02,14:28,04/24/2024,
Kennewick,Keystone,Port Townsend,14:45,14:48,15:14,04/24/2024,
Kennewick,Port Townsend,Keystone,15:30,15:30,15:57,04/24/2024,
Kennewick,Keystone,Port Townsend,16:15,16:15,16:41,04/24/2024,
Kennewick,Port Townsend,Keystone,17:15,17:19,17:45,04/24/2024,
Kennewick,Keystone,Port Townsend,18:00,18:02,18:27,04/24/2024,
Kennewick,Port Townsend,Keystone,18:45,18:45,19:13,04/24/2024,
Kennewick,Keystone,Port Townsend,19:30,19:33,19:59,04/24/2024,
Kennewick,Port Townsend,Keystone,20:30,20:30,20:57,04/24/2024,
Kennewick,Keystone,Port Townsend,21:10,21:10,21:36,04/24/2024,
Kennewick,Port Townsend,Keystone,06:30,06:31,06:58,04/25/2024,
Kennewick,Keystone,Port Townsend,07:15,07:16,07:42,04/25/2024,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:28,04/25/2024,
Kennewick,Keystone,Port Townsend,08:45,08:47,09:15,04/25/2024,
Kennewick,Port Townsend,Keystone,11:00,11:01,11:29,04/25/2024,
Kennewick,Keystone,Port Townsend,11:45,11:47,12:12,04/25/2024,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:59,04/25/2024,
Kennewick,Keystone,Port Townsend,13:15,13:16,13:43,04/25/2024,
Kennewick,Port Townsend,Keystone,14:00,14:01,14:26,04/25/2024,
Kennewick,Keystone,Port Townsend,14:45,14:45,15:12,04/25/2024,
Kennewick,Port Townsend,Keystone,15:30,15:30,15:57,04/25/2024,
Kennewick,Keystone,Port Townsend,16:15,16:15,16:42,04/25/2024,
Kennewick,Port Townsend,Keystone,17:15,17:15,17:42,04/25/2024,
Kennewick,Keystone,Port Townsend,18:00,18:00,18:27,04/25/2024,
Kennewick,Port Townsend,Keystone,18:45,18:45,19:12,04/25/2024,
Kennewick,Keystone,Port Townsend,19:30,19:30,19:57,04/25/2024,
Kennewick,Port Townsend,Keystone,20:30,20:30,20:58,04/25/2024,
Kennewick,Keystone,Port Townsend,21:10,21:11,21:36,04/25/2024,
Kennewick,Port Townsend,Keystone,06:30,06:31,06:57,04/26/2024,
Kennewick,Keystone,Port Townsend,07:15,07:16,07:41,04/26/2024,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:27,04/26/2024,
Kennewick,Keystone,Port Townsend,08:45,08:46,09:12,04/26/2024,
Kennewick,Port Townsend,Keystone,11:00,11:01,11:27,04/26/2024,
Kennewick,Keystone,Port Townsend,11:45,11:46,12:19,04/26/2024,
Kennewick,Port Townsend,Keystone,12:30,12:35,13:02,04/26/2024,
Kennewick,Keystone,Port Townsend,13:15,13:20,13:48,04/26/2024,
Kennewick,Port Townsend,Keystone,14:00,14:01,14:27,04/26/2024,
Kennewick,Keystone,Port Townsend,14:45,14:45,15:12,04/26/2024,
Kennewick,Port Townsend,Keystone,15:30,15:31,15:59,04/26/2024,
Kennewick,Keystone,Port Townsend,16:15,16:17,16:44,04/26/2024,
Kennewick,Port Townsend,Keystone,17:15,17:16,17:44,04/26/2024,
Kennewick,Keystone,Port Townsend,18:00,18:01,18:28,04/26/2024,
Kennewick,Port Townsend,Keystone,18:45,18:45,19:12,04/26/2024,
Kennewick,Keystone,Port Townsend,19:30,19:30,19:57,04/26/2024,
Kennewick,Port Townsend,Keystone,20:30,20:35,21:02,04/26/2024,
Kennewick,Keystone,Port Townsend,21:10,21:14,21:39,04/26/2024,
Kennewick,Port Townsend,Keystone,06:30,06:30,06:57,04/27/2024,
Kennewick,Keystone,Port Townsend,07:15,07:15,07:41,04/27/2024,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:27,04/27/2024,
Kennewick,Keystone,Port Townsend,08:45,08:46,09:12,04/27/2024,
Kennewick,Port Townsend,Keystone,09:30,09:31,10:00,04/27/2024,
Kennewick,Keystone,Port Townsend,10:15,10:19,10:45,04/27/2024,
Kennewick,Port Townsend,Keystone,11:00,11:00,11:28,04/27/2024,
Kennewick,Keystone,Port Townsend,11:45,11:47,12:13,04/27/2024,
Kennewick,Port Townsend,Keystone,12:30,12:32,12:58,04/27/2024,
Kennewick,Keystone,Port Townsend,13:15,13:16,13:43,04/27/2024,
Kennewick,Port Townsend,Keystone,14:00,14:00,14:25,04/27/2024,
Kennewick,Keystone,Port Townsend,14:45,14:45,15:12,04/27/2024,
Kennewick,Port Townsend,Keystone,15:30,15:30,15:56,04/27/2024,
Kennewick,Keystone,Port Townsend,16:15,16:16,16:44,04/27/2024,
Kennewick,Port Townsend,Keystone,17:15,17:15,17:42,04/27/2024,
Kennewick,Keystone,Port Townsend,18:00,18:01,18:29,04/27/2024,
Kennewick,Port Townsend,Keystone,18:45,18:45,19:14,04/27/2024,
Kennewick,Keystone,Port Townsend,19:30,19:30,19:59,04/27/2024,
Kennewick,Port Townsend,Keystone,20:30,20:31,20:55,04/27/2024,
Kennewick,Keystone,Port Townsend,21:10,21:10,21:37,04/27/2024,
Kennewick,Port Townsend,Keystone,06:30,06:30,06:56,04/28/2024,
Kennewick,Keystone,Port Townsend,07:15,07:16,07:41,04/28/2024,
Kennewick,Port Townsend,Keystone,08:00,08:00,08:26,04/28/2024,
Kennewick,Keystone,Port Townsend,08:45,08:45,09:11,04/28/2024,
Kennewick,Port Townsend,Keystone,09:30,09:30,09:57,04/28/2024,
Kennewick,Keystone,Port Townsend,10:15,10:16,10:42,04/28/2024,
Kennewick,Port Townsend,Keystone,11:00,11:00,11:28,04/28/2024,
Kennewick,Keystone,Port Townsend,11:45,11:47,12:14,04/28/2024,
Kennewick,Port Townsend,Keystone,12:30,12:30,12:58,04/28/2024,
Kennewick,Keystone,Port Townsend,13:15,13:16,13:42,04/28/2024,
