Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Tokitae,Mukilteo,Clinton,12:30,12:35,12:49,04/16/2024,
Tokitae,Clinton,Mukilteo,13:00,13:03,13:17,04/16/2024,
Tokitae,Mukilteo,Clinton,13:30,13:39,13:53,04/16/2024,
Tokitae,Clinton,Mukilteo,14:00,14:18,14:30,04/16/2024,
Tokitae,Mukilteo,Clinton,14:35,14:47,15:00,04/16/2024,
Tokitae,Clinton,Mukilteo,15:05,15:14,15:27,04/16/2024,
Tokitae,Mukilteo,Clinton,15:35,15:41,15:54,04/16/2024,
Tokitae,Clinton,Mukilteo,16:05,16:08,16:22,04/16/2024,
Tokitae,Mukilteo,Clinton,16:40,16:40,16:53,04/16/2024,
Tokitae,Clinton,Mukilteo,17:05,17:08,17:21,04/16/2024,
Tokitae,Mukilteo,Clinton,17:40,17:40,17:53,04/16/2024,
Tokitae,Clinton,Mukilteo,18:05,18:06,18:20,04/16/2024,
Tokitae,Mukilteo,Clinton,18:40,18:40,18:53,04/16/2024,
Tokitae,Clinton,Mukilteo,19:05,19:06,19:20,04/16/2024,
Tokitae,Mukilteo,Clinton,19:35,19:35,19:49,04/16/2024,
Tokitae,Clinton,Mukilteo,20:00,20:02,20:17,04/16/2024,
Tokitae,Mukilteo,Clinton,20:35,20:35,20:50,04/16/2024,
Tokitae,Clinton,Mukilteo,21:30,21:36,21:51,04/16/2024,
Tokitae,Mukilteo,Clinton,22:00,22:01,22:14,04/16/2024,
Tokitae,Clinton,Mukilteo,22:30,22:30,22:44,04/16/2024,
Tokitae,Mukilteo,Clinton,23:00,23:01,23:14,04/16/2024,
Tokitae,Clinton,Mukilteo,23:30,23:30,23:44,04/16/2024,
Tokitae,Mukilteo,Clinton,00:00,00:00,00:13,04/17/2024,
Tokitae,Clinton,Mukilteo,00:30,00:32,00:45,04/17/2024,
Tokitae,Mukilteo,Clinton,01:05,01:05,01:18,04/17/2024,
Tokitae,Clinton,Mukilteo,05:05,05:05,05:21,04/17/2024,
Tokitae,Mukilteo,Clinton,05:35,05:35,05:49,04/17/2024,
Tokitae,Clinton,Mukilteo,06:00,06:01,06:16,04/17/2024,
Tokitae,Mukilteo,Clinton,06:30,06:31,06:45,04/17/2024,
Tokitae,Clinton,Mukilteo,07:00,07:01,07:15,04/17/2024,
Tokitae,Mukilteo,Clinton,07:30,07:30,07:45,04/17/2024,
Tokitae,Clinton,Mukilteo,08:00,08:01,08:15,04/17/2024,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:45,04/17/2024,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:18,04/17/2024,
Tokitae,Mukilteo,Clinton,09:30,09:33,09:48,04/17/2024,
Tokitae,Clinton,Mukilteo,10:00,10:06,10:20,04/17/2024,
Tokitae,Mukilteo,Clinton,10:30,10:34,10:48,04/17/2024,
Tokitae,Clinton,Mukilteo,11:00,11:05,11:20,04/17/2024,
Tokitae,Mukilteo,Clinton,11:30,11:35,11:48,04/17/2024,
Tokitae,Clinton,Mukilteo,12:00,12:02,12:17,04/17/2024,
Tokitae,Mukilteo,Clinton,12:30,12:30,12:45,04/17/2024,
Tokitae,Clinton,Mukilteo,13:00,13:00,13:15,04/17/2024,
Tokitae,Mukilteo,Clinton,13:30,13:31,13:45,04/17/2024,
Tokitae,Clinton,Mukilteo,14:00,14:06,14:21,04/17/2024,
Tokitae,Mukilteo,Clinton,14:35,14:37,14:56,04/17/2024,
Tokitae,Clinton,Mukilteo,15:05,15:09,15:23,04/17/2024,
Tokitae,Mukilteo,Clinton,15:35,15:38,15:56,04/17/2024,
Tokitae,Clinton,Mukilteo,16:05,16:12,16:26,04/17/2024,
Tokitae,Mukilteo,Clinton,16:40,16:41,16:55,04/17/2024,
Tokitae,Clinton,Mukilteo,17:05,17:10,17:24,04/17/2024,
Tokitae,Mukilteo,Clinton,17:40,17:41,17:56,04/17/2024,
Tokitae,Clinton,Mukilteo,18:05,18:10,18:24,04/17/2024,
Tokitae,Mukilteo,Clinton,18:40,18:40,18:54,04/17/2024,
Tokitae,Clinton,Mukilteo,19:05,19:07,19:21,04/17/2024,
Tokitae,Mukilteo,Clinton,19:35,19:35,19:49,04/17/2024,
Tokitae,Clinton,Mukilteo,20:00,20:02,20:16,04/17/2024,
Tokitae,Mukilteo,Clinton,20:35,20:36,20:52,04/17/2024,
Tokitae,Clinton,Mukilteo,05:05,05:06,05:21,04/18/2024,
Tokitae,Mukilteo,Clinton,05:35,05:35,05:50,04/18/2024,
Tokitae,Clinton,Mukilteo,06:00,06:02,06:15,04/18/2024,
Tokitae,Mukilteo,Clinton,06:30,06:30,06:44,04/18/2024,
Tokitae,Clinton,Mukilteo,07:00,07:01,07:15,04/18/2024,
Tokitae,Mukilteo,Clinton,07:30,07:29,07:43,04/18/2024,
Tokitae,Clinton,Mukilteo,08:00,08:01,08:15,04/18/2024,
Tokitae,Mukilteo,Clinton,08:30,08:30,08:44,04/18/2024,
Tokitae,Clinton,Mukilteo,09:00,09:01,09:15,04/18/2024,
Tokitae,Mukilteo,Clinton,09:30,09:31,09:45,04/18/2024,
Tokitae,Clinton,Mukilteo,10:00,10:02,10:16,04/18/2024,
Tokitae,Mukilteo,Clinton,10:30,10:32,10:46,04/18/2024,
Tokitae,Clinton,Mukilteo,11:00,11:02,11:16,04/18/2024,
Tokitae,Mukilteo,Clinton,11:30,11:30,11:46,04/18/2024,
Tokitae,Clinton,Mukilteo,12:00,12:02,12:15,04/18/2024,
Tokitae,Mukilteo,Clinton,12:30,12:30,12:47,04/18/2024,
Tokitae,Clinton,Mukilteo,13:00,13:01,13:18,04/18/2024,
Tokitae,Mukilteo,Clinton,13:30,13:33,13:50,04/18/2024,
Tokitae,Clinton,Mukilteo,14:00,14:05,14:19,04/18/2024,
Tokitae,Mukilteo,Clinton,14:35,14:35,14:51,04/18/2024,
Tokitae,Clinton,Mukilteo,15:05,15:07,15:21,04/18/2024,
Tokitae,Mukilteo,Clinton,15:35,15:36,15:54,04/18/2024,
Tokitae,Clinton,Mukilteo,16:05,16:09,16:23,04/18/2024,
Tokitae,Mukilteo,Clinton,16:40,16:40,16:54,04/18/2024,
Tokitae,Clinton,Mukilteo,17:05,17:07,17:20,04/18/2024,
Tokitae,Mukilteo,Clinton,17:40,17:39,17:54,04/18/2024,
Tokitae,Clinton,Mukilteo,18:05,18:06,18:20,04/18/2024,
Tokitae,Mukilteo,Clinton,18:40,18:40,18:54,04/18/2024,
Tokitae,Clinton,Mukilteo,19:05,19:08,19:21,04/18/2024,
Tokitae,Mukilteo,Clinton,19:35,19:35,19:49,04/18/2024,
Tokitae,Clinton,Mukilteo,20:00,20:02,20:23,04/18/2024,
Tokitae,Mukilteo,Clinton,20:35,20:35,20:50,04/18/2024,
Tokitae,Clinton,Mukilteo,21:30,21:34,21:47,04/18/2024,
Tokitae,Mukilteo,Clinton,22:00,22:00,22:14,04/18/2024,
Tokitae,Clinton,Mukilteo,22:30,22:30,22:45,04/18/2024,
Tokitae,Mukilteo,Clinton,23:00,23:00,23:13,04/18/2024,
Tokitae,Clinton,Mukilteo,23:30,23:30,23:44,04/18/2024,
Tokitae,Mukilteo,Clinton,00:00,00:01,00:14,04/19/2024,
Tokitae,Clinton,Mukilteo,00:30,00:31,00:43,04/19/2024,
Tokitae,Mukilteo,Clinton,01:05,01:04,01:18,04/19/2024,
Tokitae,Clinton,Mukilteo,05:05,05:08,05:23,04/19/2024,
Tokitae,Mukilteo,Clinton,05:35,05:35,05:50,04/19/2024,
Tokitae,Clinton,Mukilteo,06:00,06:01,06:16,04/19/2024,
Tokitae,Mukilteo,Clinton,06:30,06:31,06:45,04/19/2024,
Tokitae,Clinton,Mukilteo,07:00,07:02,07:16,04/19/2024,
Tokitae,Mukilteo,Clinton,07:30,07:30,07:44,04/19/2024,
Tokitae,Clinton,Mukilteo,08:00,08:02,08:16,04/19/2024,
Tokitae,Mukilteo,Clinton,08:30,08:26,08:42,04/19/2024,
Tokitae,Clinton,Mukilteo,09:00,09:00,09:16,04/19/2024,
Tokitae,Mukilteo,Clinton,09:30,09:34,09:48,04/19/2024,
Tokitae,Clinton,Mukilteo,10:00,10:06,10:21,04/19/2024,
Tokitae,Mukilteo,Clinton,10:30,10:38,10:53,04/19/2024,
Tokitae,Clinton,Mukilteo,11:00,11:14,11:28,04/19/2024,
Tokitae,Mukilteo,Clinton,11:30,11:44,12:00,04/19/2024,
Tokitae,Clinton,Mukilteo,12:00,12:16,12:31,04/19/2024,
