Vessel, Departing, Arriving, Scheduled Depart, Actual Depart, Est. Arrival, Date 
Chelan,Anacortes,Lopez,11:55,12:01,12:42,05/12/2024,
Chelan,Lopez,Friday Harbor,12:45,12:47,13:20,05/12/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:59,15:03,05/12/2024,
Chelan,Anacortes,Shaw,15:40,15:40,16:36,05/12/2024,
Chelan,Shaw,Orcas,16:35,16:42,16:53,05/12/2024,
Chelan,Orcas,Anacortes,17:15,17:30,18:33,05/12/2024,
Chelan,Anacortes,Shaw,18:30,18:56,19:46,05/12/2024,
Chelan,Orcas,Anacortes,19:50,20:31,21:33,05/12/2024,
Chelan,Shaw,Orcas,19:50,19:51,20:10,05/12/2024,
Chelan,Anacortes,Lopez,20:25,21:57,22:46,05/12/2024,
Chelan,Shaw,Orcas,21:45,23:10,23:22,05/12/2024,
Chelan,Orcas,Anacortes,22:05,23:33,00:25,05/12/2024,
Chelan,Anacortes,Orcas,05:30,05:34,06:25,05/13/2024,
Chelan,Orcas,Shaw,06:45,06:45,06:56,05/13/2024,
Chelan,Shaw,Lopez,07:00,07:00,07:22,05/13/2024,
Chelan,Lopez,Anacortes,07:30,07:30,08:17,05/13/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:32,09:41,05/13/2024,
Chelan,Friday Harbor,Lopez,09:55,10:00,10:32,05/13/2024,
Chelan,Lopez,Anacortes,10:40,10:42,11:25,05/13/2024,
Chelan,Anacortes,Lopez,11:55,11:55,12:36,05/13/2024,
Chelan,Lopez,Friday Harbor,12:45,12:45,13:17,05/13/2024,
Chelan,Friday Harbor,Anacortes,13:55,13:55,15:03,05/13/2024,
Chelan,Anacortes,Shaw,15:40,15:47,16:46,05/13/2024,
Chelan,Shaw,Orcas,16:35,16:53,17:03,05/13/2024,
Chelan,Orcas,Anacortes,17:15,17:38,18:39,05/13/2024,
Chelan,Anacortes,Shaw,18:30,19:07,20:04,05/13/2024,
Chelan,Orcas,Anacortes,19:50,20:42,21:43,05/13/2024,
Chelan,Shaw,Orcas,19:50,20:08,20:19,05/13/2024,
Chelan,Orcas,Anacortes,22:05,23:20,00:12,05/13/2024,
Chelan,Anacortes,Orcas,05:30,05:30,06:24,05/14/2024,
Chelan,Orcas,Shaw,06:45,06:48,07:00,05/14/2024,
Chelan,Shaw,Lopez,07:00,07:04,07:23,05/14/2024,
Chelan,Lopez,Anacortes,07:30,07:30,08:13,05/14/2024,
Chelan,Anacortes,Friday Harbor,08:30,08:30,09:37,05/14/2024,
Chelan,Friday Harbor,Lopez,09:55,09:59,10:32,05/14/2024,
Chelan,Lopez,Anacortes,10:40,10:45,11:28,05/14/2024,
Chelan,Anacortes,Lopez,11:55,11:55,12:41,05/14/2024,
